Business Understanding,20-Year Success,Economic Necessity,Competitive Moat,Management Trust,Margin of Safety,PE Ratio,Price-to-Book,Gross Margin,Return on Equity,Debt Coverage,FCF Growth,10X Growth Potential,Global Potential,Sales Growth,Industry Leadership,Relative Performance,Business Model Clarity,Competitive Analysis,Risk Assessment,Relative Growth,Earnings Quality,Executive Compensation,Capital Allocation,Retained Earnings,Switching Costs,Brand Strength,Customer Dependency,Scenario Planning,Market Cap,overall_score,symbol,company_name,sector,market_cap,analysis_date
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,AEE,AEE Corporation,Technology,65000000000.0,2025-08-12T15:02:16.355933
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,ADI,ADI Corporation,Technology,65000000000.0,2025-08-12T15:02:16.357746
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,AJG,AJG Corporation,Technology,65000000000.0,2025-08-12T15:02:16.359514
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ABBV,ABBV Corporation,Technology,50000000000.0,2025-08-12T15:02:16.352001
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ALB,ALB Corporation,Technology,50000000000.0,2025-08-12T15:02:16.353873
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,AMCR,AMCR Corporation,Technology,50000000000.0,2025-08-12T15:02:16.355745
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,APH,APH Corporation,Technology,50000000000.0,2025-08-12T15:02:16.357570
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ANET,ANET Corporation,Technology,50000000000.0,2025-08-12T15:02:16.359344
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,ADBE,ADBE Corporation,Technology,80000000000.0,2025-08-12T15:02:16.352377
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,ALGN,ALGN Corporation,Technology,80000000000.0,2025-08-12T15:02:16.354249
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AEP,AEP Corporation,Technology,80000000000.0,2025-08-12T15:02:16.356124
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AON,AON Corporation,Technology,80000000000.0,2025-08-12T15:02:16.357920
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AIZ,AIZ Corporation,Technology,80000000000.0,2025-08-12T15:02:16.359688
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AES,AES Corporation,Technology,110000000000.0,2025-08-12T15:02:16.352758
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AFL,AFL Corporation,Technology,125000000000.0,2025-08-12T15:02:16.352942
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,LNT,LNT Corporation,Technology,110000000000.0,2025-08-12T15:02:16.354615
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ALL,ALL Corporation,Technology,125000000000.0,2025-08-12T15:02:16.354815
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AIG,AIG Corporation,Technology,110000000000.0,2025-08-12T15:02:16.356488
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AMT,AMT Corporation,Technology,125000000000.0,2025-08-12T15:02:16.356680
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,APO,APO Corporation,Technology,110000000000.0,2025-08-12T15:02:16.358294
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AAPL,AAPL Corporation,Technology,125000000000.0,2025-08-12T15:02:16.358469
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ATO,ATO Corporation,Technology,110000000000.0,2025-08-12T15:02:16.360031
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ADSK,ADSK Corporation,Technology,125000000000.0,2025-08-12T15:02:16.360201
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,A,A Corporation,Technology,140000000000.0,2025-08-12T15:02:16.353132
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,GOOGL,GOOGL Corporation,Technology,140000000000.0,2025-08-12T15:02:16.355000
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,AWK,AWK Corporation,Technology,140000000000.0,2025-08-12T15:02:16.356860
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,AMAT,AMAT Corporation,Technology,140000000000.0,2025-08-12T15:02:16.358648
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,ADP,ADP Corporation,Technology,140000000000.0,2025-08-12T15:02:16.360378
