Business Understanding,20-Year Success,Economic Necessity,Competitive Moat,Management Trust,Margin of Safety,PE Ratio,Price-to-Book,Gross Margin,Return on Equity,Debt Coverage,FCF Growth,10X Growth Potential,Global Potential,Sales Growth,Industry Leadership,Relative Performance,Business Model Clarity,Competitive Analysis,Risk Assessment,Relative Growth,Earnings Quality,Executive Compensation,Capital Allocation,Retained Earnings,Switching Costs,Brand Strength,Customer Dependency,Scenario Planning,Market Cap,overall_score,symbol,company_name,sector,market_cap,analysis_date
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.5,0.7,1.0,0.3,0.3,1.0,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.655,APA,APA Corporation,Technology,95000000000.0,2025-08-12T15:26:12.849090
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.5,0.7,1.0,0.3,0.3,1.0,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.655,T,T Corporation,Technology,95000000000.0,2025-08-12T15:26:12.851130
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3,1.0,0.0,0.5,0.3,1.0,0.7,0.0,0.4,0.6,0.5,0.6,1.0,1.0,1.0,1.0,0.0,0.5,0.6549999999999999,MMM,MMM Corporation,Technology,5000000000.0,2025-08-12T15:26:12.839367
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3,1.0,0.0,0.5,0.3,1.0,0.7,0.0,0.4,0.6,0.5,0.6,1.0,1.0,1.0,1.0,0.0,0.5,0.6549999999999999,APD,APD Corporation,Technology,5000000000.0,2025-08-12T15:26:12.841456
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3,1.0,0.0,0.5,0.3,1.0,0.7,0.0,0.4,0.6,0.5,0.6,1.0,1.0,1.0,1.0,0.0,0.5,0.6549999999999999,GOOG,GOOG Corporation,Technology,5000000000.0,2025-08-12T15:26:12.843388
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3,1.0,0.0,0.5,0.3,1.0,0.7,0.0,0.4,0.6,0.5,0.6,1.0,1.0,1.0,1.0,0.0,0.5,0.6549999999999999,AMP,AMP Corporation,Technology,5000000000.0,2025-08-12T15:26:12.847883
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3,1.0,0.0,0.5,0.3,1.0,0.7,0.0,0.4,0.6,0.5,0.6,1.0,1.0,1.0,1.0,0.0,0.5,0.6549999999999999,APTV,APTV Corporation,Technology,5000000000.0,2025-08-12T15:26:12.849881
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,ACN,ACN Corporation,Technology,65000000000.0,2025-08-12T15:26:12.840282
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,ARE,ARE Corporation,Technology,65000000000.0,2025-08-12T15:26:12.842263
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,AEE,AEE Corporation,Technology,65000000000.0,2025-08-12T15:26:12.845603
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,ADI,ADI Corporation,Technology,65000000000.0,2025-08-12T15:26:12.848697
1.0,0.6,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,1.0,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6366666666666667,AJG,AJG Corporation,Technology,65000000000.0,2025-08-12T15:26:12.850721
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ABBV,ABBV Corporation,Technology,50000000000.0,2025-08-12T15:26:12.840086
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ALB,ALB Corporation,Technology,50000000000.0,2025-08-12T15:26:12.842077
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,AMCR,AMCR Corporation,Technology,50000000000.0,2025-08-12T15:26:12.845148
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,APH,APH Corporation,Technology,50000000000.0,2025-08-12T15:26:12.848492
1.0,1.0,0.3,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,1.0,0.5,0.5,0.3,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6233333333333334,ANET,ANET Corporation,Technology,50000000000.0,2025-08-12T15:26:12.850515
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,ADBE,ADBE Corporation,Technology,80000000000.0,2025-08-12T15:26:12.840477
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,ALGN,ALGN Corporation,Technology,80000000000.0,2025-08-12T15:26:12.842448
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AEP,AEP Corporation,Technology,80000000000.0,2025-08-12T15:26:12.845990
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AON,AON Corporation,Technology,80000000000.0,2025-08-12T15:26:12.848894
1.0,0.3,0.3,0.25,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6,1.0,0.5,0.7,1.0,0.3,0.3,0.4,0.7,0.5,1.0,1.0,0.5,0.5,0.3,0.3,0.5,0.6083333333333333,AIZ,AIZ Corporation,Technology,80000000000.0,2025-08-12T15:26:12.850928
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AES,AES Corporation,Technology,110000000000.0,2025-08-12T15:26:12.840865
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AFL,AFL Corporation,Technology,125000000000.0,2025-08-12T15:26:12.841057
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,LNT,LNT Corporation,Technology,110000000000.0,2025-08-12T15:26:12.842819
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ALL,ALL Corporation,Technology,125000000000.0,2025-08-12T15:26:12.843004
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AIG,AIG Corporation,Technology,110000000000.0,2025-08-12T15:26:12.847100
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AMT,AMT Corporation,Technology,125000000000.0,2025-08-12T15:26:12.847422
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,APO,APO Corporation,Technology,110000000000.0,2025-08-12T15:26:12.849285
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,AAPL,AAPL Corporation,Technology,125000000000.0,2025-08-12T15:26:12.849482
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ATO,ATO Corporation,Technology,110000000000.0,2025-08-12T15:26:12.851338
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.545,ADSK,ADSK Corporation,Technology,125000000000.0,2025-08-12T15:26:12.851539
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,A,A Corporation,Technology,140000000000.0,2025-08-12T15:26:12.841250
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,GOOGL,GOOGL Corporation,Technology,140000000000.0,2025-08-12T15:26:12.843190
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,AWK,AWK Corporation,Technology,140000000000.0,2025-08-12T15:26:12.847662
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,AMAT,AMAT Corporation,Technology,140000000000.0,2025-08-12T15:26:12.849676
0.7,0.3,0.3,0.25,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.7,0.7,0.3,0.3,0.6,0.7,0.5,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.5416666666666666,ADP,ADP Corporation,Technology,140000000000.0,2025-08-12T15:26:12.851731
